,symbol,name,currency,summary,category_group,category,family,exchange,market
14777,HIHC.SW,iShares &#226;&#130;&#172; High Yield Corp Bond UCITS ETF CHF Hedged (Acc),CHF,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Markit iBoxx Euro Liquid High Yield Index as closely as possible.
The ETF invests in physical index securities. The Markit iBoxx Euro Liquid High Yield Index offers exposure to the largest and most liquid Euro denominated corporate bonds with sub-investment grade rating. Only bonds with a minimum amount outstanding of â¬250 million are included in the index. The maximum original time to maturity is 10.5 years and the minimum time to maturity is 2 years for new bonds to be included (no minimum restriction for bonds already in the index). For diversification purposes the weight of each issuer in the index is capped at 5%. iShares ETFs are funds managed by BlackRock.",,,BlackRock Asset Management,EBS,ch_market
15045,HKDU.SW,UBS ETF - MSCI Hong Kong UCITS ETF (HKD) A-dis,USD,The UBS ETF – MSCI Hong Kong UCITS ETF sub-fund is an exchange traded fund incorporated in Luxembourg. The objective of the fund is to deliver the performance of the MSCI Hong Kong Total Return Net and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
15051,HKOR.SW,HSBC ETFs Public Limited Company - HSBC MSCI Korea UCITS ETF,USD,,,,,EBS,ch_market
15097,HMAF.SW,HSBC ETFs Public Limited Company - HSBC MSCI AC Far East ex Japan UCITS ETF,USD,,,,,EBS,ch_market
15104,HMCH.SW,HSBC ETFs Public Limited Company - HSBC MSCI China UCITS ETF,USD,,,,,EBS,ch_market
15106,HMCT.SW,HSBC ETFs PLC - HSBC MSCI China A Inclusion UCITS ETF,USD,,,,,EBS,ch_market
15111,HMEF.SW,HSBC MSCI Emerging Markets UCITS ETF,USD,"The investment objective of the Fund is to replicate the performance of the MSCI Emerging Markets Index (the “Index”), while minimizing as far as possible the tracking error between the Fund’s performance and that of the Index. The Index is a market-capitalisation weighted index designed to measure the performance of the largest companies in Brazil, Chile, China, Columbia, Czech Republic, Egypt, Greece, Hungary, India, Indonesia, Korea, Malaysia, Mexico, Pakistan, Peru, Philippines, Poland, Qatar, Russia, South Africa, Taiwan, Thailand, Turkey and UAE, as defined by the Index Provider.",,,HSBC Investment Funds,EBS,ch_market
15116,HMEU.SW,HSBC MSCI Europe UCITS ETF,EUR,"The investment objective of the Fund is to replicate the performance of the MSCI Europe Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a market-capitalization weighted index designed to measure the performance of the largest companies in developed Europe, as defined by the Index Provider. In seeking to achieve its investment objective, the Fund will aim to invest in the constituents of the Index in generally the same proportions in which they are included in the Index.",,,HSBC Investment Funds,EBS,ch_market
15118,HMEX.SW,HSBC MSCI Mexico Capped UCITS ETF,USD,"The investment objective of the Fund is to replicate the performance of the MSCI Mexico Capped Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a market-capitalization weighted index designed to measure the performance of the largest publicly listed companies in Mexico, as defined by the Index Provider. Mexican equity markets are considered to be emerging markets and accordingly, are subject to the specific risk factors. In seeking to achieve its investment objective, the Fund will aim to invest the constituents of the Index in generally the same proportions in which they are included in the Index.",,,HSBC Investment Funds,EBS,ch_market
15122,HMFE.SW,HSBC ETFs Public Limited Company - HSBC MSCI EM Far East UCITS ETF,USD,,,,,EBS,ch_market
15128,HMJP.SW,HSBC MSCI JAPAN UCITS ETF,JPY,"The investment objective of the Fund is to replicate the performance of the MSCI Japan Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a free float adjusted market-capitalization index designed to measure large and mid-cap Japanese equity market performance the securities of which are currently listed on Japanese exchanges. It is feasible, however, that additional stocks may be added to the Index in the future which are listed on other Recognized Markets. In seeking to achieve its investment objective, the Fund will aim to invest in the constituents of the Index in generally the same proportions in which they are included in the Index.",,,HSBC Investment Funds,EBS,ch_market
15133,HMLA.SW,HSBC ETFs Public Limited Company - HSBC MSCI EM Latin America UCITS ETF,USD,,,,,EBS,ch_market
15145,HMUS.SW,HSBC MSCI USA UCITS ETF,USD,"The investment objective of the Fund is to replicate the performance of the MSCI USA Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a free float adjusted market-capitalization index designed to measure large and mid-cap US equity market performance. In seeking to achieve its investment objective, the Fund will aim to invest in the constituents of the Index in generally the same proportions in which they are included in the Index.",,,HSBC Investment Funds,EBS,ch_market
15150,HMWO.SW,HSBC ETFs Public Limited Company - HSBC MSCI World UCITS ETF,USD,,,,,EBS,ch_market
15154,HMXJ.SW,HSBC ETFs Public Limited Company - HSBC MSCI Pacific ex Japan UCITS ETF,USD,,,,,EBS,ch_market
15158,HMYR.SW,HSBC ETFs Public Limited Company - HSBC MSCI Malaysia UCITS ETF,USD,,,,,EBS,ch_market
15171,HODL.SW,21Shares Crypto Basket Index ETP,EUR,Capture evolution of large cap crypto market,,,21Shares,EBS,ch_market
15187,HPRD.SW,HSBC ETFs Public Limited Company - HSBC FTSE EPRA/NAREIT Developed UCITS ETF,USD,,,,,EBS,ch_market
15194,HQLA1.SW,UBS ETF - Bloomberg Barclays EUR High Quality Liquid Assets 1-5 Bond UCITS ETF EUR A Dis,EUR,"The UBS ETF – Bloomberg Barclays EUR High Quality Liquid Assets 1-5 Bond UCITS ETF sub-fund aims to track, before expenses, the price and income performance of the Bloomberg Barclays Euro HQLA 1-5 Years Bond Index (Total Return) (this sub-fund&#39;s ""Index"").",,,UBS Asset Management,EBS,ch_market
15220,HRUB.SW,HSBC ETFs Public Limited Company - HSBC MSCI Russia Capped UCITS ETF,USD,,,,,EBS,ch_market
15229,HSEM.SW,Hsbc Etfs Public Limited Company - Hsbc Emerging Market Sustainable Equity Ucits Etf Fund,USD,,,,,EBS,ch_market
15234,HSEU.SW,Hsbc Etfs Public Limited Company - Hsbc Europe Sustainable Equity Ucits Etf Fund,EUR,,,,,EBS,ch_market
15239,HSJD.SW,Hsbc Etfs Public Limited Company - Hsbc Japan Sustainable Equity Ucits Fund,USD,,,,,EBS,ch_market
15247,HSPX.SW,HSBC S&amp;P 500 UCITS ETF,USD,"The investment objective of the Fund is to replicate the performance of the S&P 500Â® Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a free float adjusted market-capitalization index designed to measure large cap US equity market performance. In seeking to achieve its investment objective, the Fund will aim to invest in the constituents of the Index in generally the same proportions in which they are included in the Index.",,,HSBC Investment Funds,EBS,ch_market
15257,HSTE.SW,HSBC ETFS PLC - HSBC Hang Seng Tech UCITS ETF,USD,,,,,EBS,ch_market
15262,HSUD.SW,Hsbc Etfs Public Limited Company - Hsbc US Sustainable Equity Ucits Etf Fund,USD,,,,,EBS,ch_market
15271,HSWD.SW,Hsbc Etfs Public Limited Company - Hsbc Developed World Sustainable Equity Ucits Etf Fund,USD,,,,,EBS,ch_market
15276,HSXD.SW,Hsbc Etfs Public Limited Company - Hsbc Asia Ex Japan Sustainable Equity Ucits Etf Fund,USD,,,,,EBS,ch_market
15295,HTRY.SW,HSBC ETFs Public Limited Company - HSBC MSCI Turkey UCITS ETF,USD,,,,,EBS,ch_market
15301,HTWN.SW,HSBC ETFs Public Limited Company - HSBC MSCI Taiwan UCITS ETF,USD,,,,,EBS,ch_market
15304,HTWO.SW,Legal & General UCITS ETF Plc - L&G Hydrogen Economy Ucits Etf,CHF,,,,,EBS,ch_market
15316,HUKX.SW,HSBC FTSE 100 UCITS ETF,USD,"The investment objective of the Fund is to replicate the performance of the FTSEÂ® 100 Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a market-capitalization weighted index designed to measure the performance of the 100 largest publicly listed companies in the United Kingdom. In seeking to achieve its investment objective, the Fund will aim to invest in the constituents of the Index in generally the same proportions in which they are included in the Index.",,,HSBC Investment Funds,EBS,ch_market
15602,HWWD.SW,HSBC ETFs Public Limited Company - HSBC Multi Factor Worldwide Equity UCITS ETF,USD,,,,,EBS,ch_market
15635,HYEM.SW,VanEck Vectors Emerging Markets High Yield Bond UCITS ETF A USD,CHF,VanEck Vectors Emerging Markets High Yield Bond UCITS ETF is a UCITS-compliant exchange-traded fund that invests in a portfolio of bond securities with the aim of providing investment returns that closely track the performance of the ICE BofAML Diversified High Yield US Emerging Markets Corporate Plus Index.,,,VanEck Asset Management,EBS,ch_market
15639,HYFA.SW,Invesco Global Funds Ireland plc - Invesco US High Yield Fallen Angels UCITS ETF,USD,,,,,EBS,ch_market
15645,HYGU.SW,iShares Public Limited Company - iShares Euro High Yield Corp Bond UCITS ETF,USD,,,,,EBS,ch_market
15651,HYLA.SW,iShares Public Limited Company - iShares Global High Yield Corp Bond UCITS ETF,USD,,,,,EBS,ch_market
15655,HYLC.SW,iShares Global High Yield Corp Bond UCITS ETF CHF Hedged (Acc),CHF,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Markit iBoxx Global Developed Markets Liquid High Yield Capped Index as closely as possible.
The ETF invests in physical index securities. The Markit iBoxx Global Developed Markets Liquid High Yield Capped Index is designed to provide a balanced representation of the global developed high yield corporate market by the means of the most liquid high yield corporate bonds available, while maintaining a focus on UCITS eligibility. The maximum original time to maturity for bonds held is 15 years, and the minimum time to maturity is 1.5 years for new bonds to be included and 1 year for bonds that are already held within the index. For diversification purposes the weight of each issuer in the index is capped at 3%.",,,BlackRock Asset Management,EBS,ch_market
15659,HYLD.SW,iShares Global High Yield Corp Bond UCITS ETF USD (Dist),CHF,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Markit iBoxx Global Developed Markets Liquid High Yield Capped Index as closely as possible.
The ETF invests in physical index securities. The Markit iBoxx Global Developed Markets Liquid High Yield Capped Index is designed to provide a balanced representation of the global developed high yield corporate market by the means of the most liquid high yield corporate bonds available, while maintaining a focus on UCITS eligibility. The maximum original time to maturity for bonds held is 15 years, and the minimum time to maturity is 1.5 years for new bonds to be included and 1 year for bonds that are already held within the index. For diversification purposes the weight of each issuer in the index is capped at 3%.",,,BlackRock Asset Management,EBS,ch_market
15789,HZAR.SW,HSBC ETFs Public Limited Company - HSBC MSCI South Africa Capped UCITS ETF,USD,,,,,EBS,ch_market
15843,I500.SW,Ishares VII PLC - Ishares S&P 500 Swap UCITS ETF,USD,,,,,EBS,ch_market
15871,IAAA.SW,iShares Global AAA-AA Govt Bond UCITS ETF USD (Dist),USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Barclays Global Government AAA-AA Capped Bond Index.",,,BlackRock Asset Management,EBS,ch_market
15876,IAEX.SW,iShares Public Limited Company - iShares AEX UCITS ETF,EUR,,,,,EBS,ch_market
15886,IAPD.SW,iShares Asia Pacific Dividend UCITS ETF USD (Dist),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Dow Jones Asia/Pacific Select Dividend 30 Index as closely as possible.
The ETF invests in physical index securities. The Dow Jones Asia/Pacific Select Dividend 30 Index offers exposure to the 30 highest dividend-paying stocks from developed countries in Asia/Pacific. Only companies are included that have a non-negative historical three-year dividend-per-share growth rate and an average dividend to earnings-per-share ratio of less than 85%. The index is weighted according to dividend yield. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",,,BlackRock Asset Management,EBS,ch_market
